M1:id (L=1.00e-07) X,M1:id (L=1.00e-07) Y,M1:id (L=2.00e-07) X,M1:id (L=2.00e-07) Y,M1:id (L=3.00e-07) X,M1:id (L=3.00e-07) Y,M1:id (L=4.00e-07) X,M1:id (L=4.00e-07) Y,M1:id (L=5.00e-07) X,M1:id (L=5.00e-07) Y,M1:id (L=6.00e-07) X,M1:id (L=6.00e-07) Y,M1:id (L=7.00e-07) X,M1:id (L=7.00e-07) Y,M1:id (L=8.00e-07) X,M1:id (L=8.00e-07) Y,M1:id (L=9.00e-07) X,M1:id (L=9.00e-07) Y,M1:id (L=1.00e-06) X,M1:id (L=1.00e-06) Y
0.8480000000000004,0.0001357481728777084,0.8480000000000004,8.614832750715858e-05,0.8480000000000004,6.417333650809625e-05,0.8480000000000004,5.099913141208854e-05,0.8480000000000004,4.224485726017021e-05,0.8480000000000004,3.601430113170679e-05,0.8480000000000004,3.136119876012132e-05,0.8480000000000004,2.775855906426862e-05,0.8480000000000004,2.488957497859007e-05,0.8480000000000004,2.255253975968794e-05
0.8490000000000004,0.0001363364313983471,0.8490000000000004,8.654094286196286e-05,0.8490000000000004,6.447140082103199e-05,0.8490000000000004,5.123829955531759e-05,0.8490000000000004,4.244359782886869e-05,0.8490000000000004,3.618369819713657e-05,0.8490000000000004,3.150843577020091e-05,0.8490000000000004,2.788853773281098e-05,0.8490000000000004,2.500577393232746e-05,0.8490000000000004,2.265750733315126e-05
0.8500000000000004,0.0001369253119596026,0.8500000000000004,8.693412015271879e-05,0.8500000000000004,6.476995867692566e-05,0.8500000000000004,5.147790086703768e-05,0.8500000000000004,4.264271696370068e-05,0.8500000000000004,3.635342744969528e-05,0.8500000000000004,3.165596645193155e-05,0.8500000000000004,2.801877821381796e-05,0.8500000000000004,2.512220823308716e-05,0.8500000000000004,2.276268809907929e-05
0.8510000000000004,0.0001375148100879933,0.8510000000000004,8.732785637396851e-05,0.8510000000000004,6.506900792590948e-05,0.8510000000000004,5.171793376827759e-05,0.8510000000000004,4.284221346026979e-05,0.8510000000000004,3.652348793664378e-05,0.8510000000000004,3.180379002725688e-05,0.8510000000000004,2.814927985469434e-05,0.8510000000000004,2.523887732133017e-05,0.8510000000000004,2.286808156898453e-05
0.8520000000000004,0.0001381049213313132,0.8520000000000004,8.772214852570936e-05,0.8520000000000004,6.536854641686725e-05,0.8520000000000004,5.19583966763944e-05,0.8520000000000004,4.304208611002728e-05,0.8520000000000004,3.669387870130043e-05,0.8520000000000004,3.195190571458511e-05,0.8520000000000004,2.828004199973281e-05,0.8520000000000004,2.53557806347876e-05,0.8520000000000004,2.29736872519768e-05
0.8530000000000004,0.0001386956412585584,0.8530000000000004,8.811699361337004e-05,0.8530000000000004,6.566857199738959e-05,0.8530000000000004,5.219928800501248e-05,0.8530000000000004,4.324233370020443e-05,0.8530000000000004,3.686459878297684e-05,0.8530000000000004,3.210031272872929e-05,0.8530000000000004,2.841106399006064e-05,0.8530000000000004,2.547291760841391e-05,0.8530000000000004,2.307950465472281e-05
0.8540000000000004,0.000139286965459854,0.8540000000000004,8.851238864778694e-05,0.8540000000000004,6.596908251373106e-05,0.8540000000000004,5.244060616395931e-05,0.8540000000000004,4.344295501374438e-05,0.8540000000000004,3.703564721691105e-05,0.8540000000000004,3.224901028084824e-05,0.8540000000000004,2.854234516358732e-05,0.8540000000000004,2.559028767433991e-05,0.8540000000000004,2.318553328140444e-05
0.8550000000000004,0.0001398788895463793,0.8550000000000004,8.890833064517618e-05,0.8550000000000004,6.627007581076282e-05,0.8550000000000004,5.268234955920276e-05,0.8550000000000004,4.364394882923204e-05,0.8550000000000004,3.720702303420072e-05,0.8550000000000004,3.239799757838395e-05,0.8550000000000004,2.867388485494957e-05,0.8550000000000004,2.570789026182437e-05,0.8550000000000004,2.329177263367605e-05
0.8560000000000004,0.0001404714091502924,0.8560000000000004,8.930481662710952e-05,0.8560000000000004,6.657154973192716e-05,0.8560000000000004,5.292451659278429e-05,0.8560000000000004,4.384531392082285e-05,0.8560000000000004,3.737872526173467e-05,0.8560000000000004,3.254727382500051e-05,0.8560000000000004,2.880568239545535e-05,0.8560000000000004,2.582572479720521e-05,0.8560000000000004,2.339822221062109e-05
0.8570000000000004,0.0001410645199246558,0.8570000000000004,8.97018436204852e-05,0.8570000000000004,6.687350211919041e-05,0.8570000000000004,5.316710566275253e-05,0.8570000000000004,4.404704905817013e-05,0.8570000000000004,3.755075292212262e-05,0.8570000000000004,3.26968382205191e-05,0.8570000000000004,2.893773711302736e-05,0.8570000000000004,2.594379070384861e-05,0.8570000000000004,2.350488150870781e-05
0.8580000000000004,0.0001416582175433551,0.8580000000000004,9.009940865750109e-05,0.8580000000000004,6.717593081299343e-05,0.8580000000000004,5.341011516309551e-05,0.8580000000000004,4.424915300635089e-05,0.8580000000000004,3.772310503362342e-05,0.8580000000000004,3.284668996085302e-05,0.8580000000000004,2.907004833214479e-05,0.8580000000000004,2.606208740209827e-05,0.8580000000000004,2.361175002174347e-05
0.8590000000000004,0.0001422524977010233,0.8590000000000004,9.049750877562487e-05,0.8590000000000004,6.747883365220207e-05,0.8590000000000004,5.365354348367117e-05,0.8590000000000004,4.445162452579018e-05,0.8590000000000004,3.789578061007273e-05,0.8590000000000004,3.29968282379418e-05,0.8590000000000004,2.920261537378378e-05,0.8590000000000004,2.61806143092224e-05,0.8590000000000004,2.371882724082844e-05
0.8600000000000004,0.0001428473561129596,0.8600000000000004,9.089614101756368e-05,0.8600000000000004,6.778220847405834e-05,0.8600000000000004,5.389738901013619e-05,0.8600000000000004,4.465446237218406e-05,0.8600000000000004,3.80687786608082e-05,0.8600000000000004,3.31472522396821e-05,0.8600000000000004,2.933543755535738e-05,0.8600000000000004,2.62993708393608e-05,0.8600000000000004,2.382611265430864e-05
0.8610000000000004,0.0001434427885150489,0.8610000000000004,9.12953024312346e-05,0.8610000000000004,6.808605311412672e-05,0.8610000000000004,5.414165012387507e-05,0.8610000000000004,4.485766529642113e-05,0.8610000000000004,3.824209819059396e-05,0.8610000000000004,3.329796114986001e-05,0.8610000000000004,2.946851419065317e-05,0.8610000000000004,2.641835640346932e-05,0.8610000000000004,2.393360574772723e-05
0.8620000000000004,0.0001440387906636813,0.8620000000000004,9.169499006973267e-05,0.8620000000000004,6.83903654062433e-05,0.8620000000000004,5.438632520192559e-05,0.8620000000000004,4.506123204450286e-05,0.8620000000000004,3.841573819954322e-05,0.8620000000000004,3.344895414807904e-05,0.8620000000000004,2.960184458977093e-05,0.8620000000000004,2.653757040926506e-05,0.8620000000000004,2.404130600377517e-05
0.8630000000000004,0.0001446353583356674,0.8630000000000004,9.209520099129866e-05,0.8630000000000004,6.869514318246184e-05,0.8630000000000004,5.463141261690468e-05,0.8630000000000004,4.526516135746142e-05,0.8630000000000004,3.85896976830395e-05,0.8630000000000004,3.360023040968886e-05,0.8630000000000004,2.973542805905751e-05,0.8630000000000004,2.665701226116873e-05,0.8630000000000004,2.414921290224114e-05
0.8640000000000004,0.0001452324873281577,0.8640000000000004,9.24959322592856e-05,0.8640000000000004,6.900038427299901e-05,0.8640000000000004,5.48769107369332e-05,0.8640000000000004,4.546945197127765e-05,0.8640000000000004,3.876397563165658e-05,0.8640000000000004,3.375178910571156e-05,0.8640000000000004,2.986926390104205e-05,0.8640000000000004,2.677668136024702e-05,0.8640000000000004,2.425732591996007e-05
0.8650000000000004,0.0001458301734585552,0.8650000000000004,9.289718094212611e-05,0.8650000000000004,6.930608650618025e-05,0.8650000000000004,5.512281792555777e-05,0.8650000000000004,4.567410261679611e-05,0.8650000000000004,3.893857103107658e-05,0.8650000000000004,3.390362940276679e-05,0.8650000000000004,3.000335141436814e-05,0.8650000000000004,2.689657710415252e-05,0.8650000000000004,2.436564453076022e-05
0.8660000000000004,0.0001464284125644348,0.8660000000000004,9.32989441132974e-05,0.8660000000000004,6.961224770838242e-05,0.8660000000000004,5.536913254167307e-05,0.8660000000000004,4.587911201963943e-05,0.8660000000000004,3.911348286200705e-05,0.8660000000000004,3.405575046299603e-05,0.8660000000000004,3.013768989372706e-05,0.8660000000000004,2.701669888706491e-05,0.8660000000000004,2.447416820541053e-05
0.8670000000000004,0.0001470272005034525,0.8670000000000004,9.370121885128614e-05,0.8670000000000004,6.991886570397657e-05,0.8670000000000004,5.561585293944079e-05,0.8670000000000004,4.608447890012044e-05,0.8670000000000004,3.928871010009551e-05,0.8670000000000004,3.420815144398416e-05,0.8670000000000004,3.027227862978649e-05,0.8670000000000004,2.713704609962734e-05,0.8670000000000004,2.45828964115653e-05
0.8680000000000004,0.0001476265331532625,0.8680000000000004,9.410400223955208e-05,0.8680000000000004,7.022593831527089e-05,0.8680000000000004,5.586297746821045e-05,0.8680000000000004,4.629020197315407e-05,0.8680000000000004,3.946425171584381e-05,0.8680000000000004,3.436083149868042e-05,0.8680000000000004,3.040711690912111e-05,0.8680000000000004,2.725761812888495e-05,0.8680000000000004,2.469182861370883e-05
0.8690000000000004,0.0001482264064114286,0.8690000000000004,9.450729136649379e-05,0.8690000000000004,7.053346336245005e-05,0.8690000000000004,5.611050447243461e-05,0.8690000000000004,4.649627994816582e-05,0.8690000000000004,3.964010667451936e-05,0.8690000000000004,3.451378977531784e-05,0.8690000000000004,3.054220401413921e-05,0.8690000000000004,2.737841435822024e-05,0.8690000000000004,2.480096427309867e-05
0.8700000000000004,0.0001488268161953375,0.8700000000000004,9.491108332540742e-05,0.8700000000000004,7.084143866351699e-05,0.8700000000000004,5.635843229158691e-05,0.8700000000000004,4.670271152900018e-05,0.8700000000000004,3.981627393606694e-05,0.8700000000000004,3.466702541733122e-05,0.8700000000000004,3.067753922301005e-05,0.8700000000000004,2.749943416728789e-05,0.8700000000000004,2.491030284770754e-05
0.8710000000000004,0.0001494277584421086,0.8710000000000004,9.531537521445422e-05,0.8710000000000004,7.11498620342309e-05,0.8710000000000004,5.660675926007585e-05,0.8710000000000004,4.690949541382756e-05,0.8710000000000004,3.999275245501659e-05,0.8710000000000004,3.482053756327288e-05,0.8710000000000004,3.081312180958808e-05,0.8710000000000004,2.762067693194801e-05,0.8710000000000004,2.501984379216422e-05
0.8720000000000004,0.0001500292291085058,0.8720000000000004,9.572016413661721e-05,0.8720000000000004,7.145873128804526e-05,0.8720000000000004,5.685548370715903e-05,0.8720000000000004,4.711663029504843e-05,0.8720000000000004,4.016954118039096e-05,0.8720000000000004,3.497432534672794e-05,0.8720000000000004,3.094895104333679e-05,0.8720000000000004,2.77421420241983e-05,0.8720000000000004,2.512958655769388e-05
0.8730000000000004,0.0001506312241708475,0.8730000000000004,9.612544719966515e-05,0.8730000000000004,7.176804423604605e-05,0.8730000000000004,5.710460395685492e-05,0.8730000000000004,4.7324114859197e-05,0.8730000000000004,4.034663905561158e-05,0.8730000000000004,3.512838789622741e-05,0.8730000000000004,3.108502618925121e-05,0.8730000000000004,2.786382881210499e-05,0.8730000000000004,2.523953059205626e-05
0.8740000000000004,0.0001512337396249176,0.8740000000000004,9.653122151611089e-05,0.8740000000000004,7.207779868688748e-05,0.8740000000000004,5.735411832785388e-05,0.8740000000000004,4.75319477868427e-05,0.8740000000000004,4.052404501840312e-05,0.8740000000000004,3.528272433515966e-05,0.8740000000000004,3.122134650777759e-05,0.8740000000000004,2.798573665973236e-05,0.8740000000000004,2.534967533948299e-05
0.8750000000000004,0.0001518367714858726,0.8750000000000004,9.693748420317283e-05,0.8750000000000004,7.238799244672774e-05,0.8750000000000004,5.76040251334281e-05,0.8750000000000004,4.774012775249072e-05,0.8750000000000004,4.070175800069479e-05,0.8750000000000004,3.543733378168088e-05,0.8750000000000004,3.135791125473426e-05,0.8750000000000004,2.810786492707091e-05,0.8750000000000004,2.546002024061453e-05
0.8760000000000004,0.000152440315788151,0.8760000000000004,9.734423238273402e-05,0.8760000000000004,7.269862331916295e-05,0.8760000000000004,5.785432268133942e-05,0.8760000000000004,4.794865342448023e-05,0.8760000000000004,4.087977692852209e-05,0.8760000000000004,3.559221534862331e-05,0.8760000000000004,3.149471968122754e-05,0.8760000000000004,2.823021296996391e-05,0.8760000000000004,2.557056473243468e-05
0.8770000000000004,0.0001530443685853836,0.8770000000000004,9.775146318129832e-05,0.8770000000000004,7.300968910516295e-05,0.8770000000000004,5.810500927374615e-05,0.8770000000000004,4.815752346488185e-05,0.8770000000000004,4.105810072192642e-05,0.8770000000000004,3.574736814340219e-05,0.8770000000000004,3.163177103357006e-05,0.8770000000000004,2.83527801400337e-05,0.8770000000000004,2.568130824820465e-05
0.8780000000000004,0.000153648925950297,0.8780000000000004,9.815917372995167e-05,0.8780000000000004,7.332118760300148e-05,0.8780000000000004,5.83560832071096e-05,0.8780000000000004,4.836673652939242e-05,0.8780000000000004,4.123672829485121e-05,0.8780000000000004,3.590279126792166e-05,0.8780000000000004,3.176906455319401e-05,0.8780000000000004,2.847556578460506e-05,0.8780000000000004,2.579225021739571e-05
0.8790000000000004,0.0001542539839746248,0.8790000000000004,9.856736116431728e-05,0.8790000000000004,7.363311660819064e-05,0.8790000000000004,5.860754277209797e-05,0.8790000000000004,4.857629126722959e-05,0.8790000000000004,4.141565855503921e-05,0.8790000000000004,3.605848381847778e-05,0.8790000000000004,3.190659947656515e-05,0.8790000000000004,2.859856924662874e-05,0.8790000000000004,2.590339006562073e-05
0.8800000000000004,0.0001548595387690125,0.8800000000000004,9.897602262451369e-05,0.8800000000000004,7.394547391341087e-05,0.8800000000000004,5.885938625348804e-05,0.8800000000000004,4.878618632102349e-05,0.8800000000000004,4.159489040392572e-05,0.8800000000000004,3.621444488566061e-05,0.8800000000000004,3.20443750350947e-05,0.8800000000000004,2.872178986460216e-05,0.8800000000000004,2.601472721456401e-05
0.8810000000000004,0.0001554655864629251,0.8810000000000004,9.938515525511101e-05,0.8810000000000004,7.425825730844077e-05,0.8810000000000004,5.911161193006946e-05,0.8810000000000004,4.899642032670727e-05,0.8810000000000004,4.177442273653204e-05,0.8810000000000004,3.637067355425578e-05,0.8810000000000004,3.218239045504925e-05,0.8810000000000004,2.884522697249006e-05,0.8810000000000004,2.612626108191058e-05
0.8820000000000005,0.0001560721232045518,0.8820000000000005,9.979475620508606e-05,0.8820000000000005,7.457146458008881e-05,0.8820000000000005,5.936421807454353e-05,0.8820000000000005,4.920699191340728e-05,0.8820000000000005,4.195425444135546e-05,0.8820000000000005,3.652716890314184e-05,0.8820000000000005,3.232064495746036e-05,0.8820000000000005,2.896887989964297e-05,0.8820000000000005,2.623799108127331e-05
0.8830000000000005,0.0001566791451607126,0.8830000000000005,0.0001002048226277796,0.8830000000000005,7.488509351212014e-05,0.8830000000000005,5.961720295342172e-05,0.8830000000000005,4.941789970332939e-05,0.8830000000000005,4.213438440025863e-05,0.8830000000000005,3.668393000518872e-05,0.8830000000000005,3.245913775803058e-05,0.8830000000000005,2.909274797071416e-05,0.8830000000000005,2.634991662211964e-05
0.8840000000000005,0.0001572866485167639,0.8840000000000005,0.0001006153516808487,0.8840000000000005,7.519914188518461e-05,0.8840000000000005,5.987056482692596e-05,0.8840000000000005,4.962914231164527e-05,0.8840000000000005,4.231481148835836e-05,0.8840000000000005,3.68409559271525e-05,0.8840000000000005,3.25978680670404e-05,0.8840000000000005,2.92168305055756e-05,0.8840000000000005,2.646203710969657e-05
0.8850000000000005,0.0001578946294765036,0.8850000000000005,0.0001010263405262236,0.8850000000000005,7.551360747674613e-05,0.8850000000000005,6.012430194888234e-05,0.8850000000000005,4.984071834637651e-05,0.8850000000000005,4.249553457390889e-05,0.8850000000000005,3.699824572956967e-05,0.8850000000000005,3.273683508925132e-05,0.8850000000000005,2.934112681923259e-05,0.8850000000000005,2.65743519449542e-05
0.8860000000000005,0.0001585030842620765,0.8860000000000005,0.0001014377863300606,0.8860000000000005,7.582848806100655e-05,0.8860000000000005,6.037841256661864e-05,0.8860000000000005,5.005262640827803e-05,0.8860000000000005,4.267655251818856e-05,0.8860000000000005,3.715579846664931e-05,0.8860000000000005,3.287603802380928e-05,0.8860000000000005,2.946563622173627e-05,0.8860000000000005,2.66868605244685e-05
0.8870000000000005,0.0001591120091138764,0.8870000000000005,0.0001018496862626954,0.8870000000000005,7.614378140883219e-05,0.8870000000000005,6.063289492085752e-05,0.8870000000000005,5.026486509071866e-05,0.8870000000000005,4.28578641753808e-05,0.8870000000000005,3.731361318616351e-05,0.8870000000000005,3.301547606414457e-05,0.8870000000000005,2.95903580180952e-05,0.8870000000000005,2.679956224036167e-05
0.8880000000000005,0.0001597214002904551,0.8880000000000005,0.000102262037498597,0.8880000000000005,7.64594852876787e-05,0.8880000000000005,6.088774724560897e-05,0.8880000000000005,5.047743297956049e-05,0.8880000000000005,4.303946839245512e-05,0.8880000000000005,3.747168892933667e-05,0.8880000000000005,3.315514839787266e-05,0.8880000000000005,2.971529150818532e-05,0.8880000000000005,2.691245648022264e-05
0.8890000000000005,0.0001603312540684203,0.8890000000000005,0.0001026748372163204,0.8890000000000005,7.677559746151593e-05,0.8890000000000005,6.114296776806286e-05,0.8890000000000005,5.069032865303768e-05,0.8890000000000005,4.32213640090464e-05,0.8890000000000005,3.763002473073208e-05,0.8890000000000005,3.329505420669093e-05,0.8890000000000005,2.984043598665882e-05,0.8890000000000005,2.702554262702529e-05
0.8900000000000005,0.0001609415667423467,0.8900000000000005,0.0001030880825984569,0.8900000000000005,7.70921156907503e-05,0.8900000000000005,6.13985547084785e-05,0.8900000000000005,5.090355068163274e-05,0.8900000000000005,4.340354985733247e-05,0.8900000000000005,3.778861961813814e-05,0.8900000000000005,3.343519266627498e-05,0.8900000000000005,2.996579074285072e-05,0.8900000000000005,2.713882005904503e-05
0.8910000000000005,0.0001615523346246747,0.8910000000000005,0.0001035017708315896,0.8910000000000005,7.740903773214787e-05,0.8910000000000005,6.165450628007472e-05,0.8910000000000005,5.111709762795094e-05,0.8910000000000005,4.358602476190946e-05,0.8910000000000005,3.794747261245173e-05,0.8910000000000005,3.357556294617406e-05,0.8910000000000005,3.009135506068465e-05,0.8910000000000005,2.725228814977504e-05
0.8920000000000005,0.0001621635540456146,0.8920000000000005,0.0001039158991062409,0.8920000000000005,7.772636133875649e-05,0.8920000000000005,6.191082068891636e-05,0.8920000000000005,5.133096804659426e-05,0.8920000000000005,4.376878753966554e-05,0.8920000000000005,3.810658272756128e-05,0.8920000000000005,3.371616420970309e-05,0.8920000000000005,3.02171282185772e-05,0.8920000000000005,2.73659462678406e-05
0.8930000000000005,0.0001627752213530526,0.8930000000000005,0.0001043304646168271,0.8930000000000005,7.804408425982689e-05,0.8930000000000005,6.216749613380302e-05,0.8930000000000005,5.154516048403363e-05,0.8930000000000005,4.395183699965454e-05,0.8930000000000005,3.82659489702256e-05,0.8930000000000005,3.385699561383489e-05,0.8930000000000005,3.034310948934004e-05,0.8930000000000005,2.747979377691158e-05
0.8940000000000005,0.0001633873329124513,0.8940000000000005,0.0001047454645616066,0.8940000000000005,7.836220424073415e-05,0.8940000000000005,6.242453080615348e-05,0.8940000000000005,5.175967347847834e-05,0.8940000000000005,4.413517194296521e-05,0.8940000000000005,3.842557033995521e-05,0.8940000000000005,3.399805630908992e-05,0.8940000000000005,3.046929814008156e-05,0.8940000000000005,2.759383003561459e-05
0.8950000000000005,0.0001639998851067547,0.8950000000000005,0.000105160896142632,0.8950000000000005,7.868071902289567e-05,0.8950000000000005,6.26819228898901e-05,0.8950000000000005,5.197450555974651e-05,0.8950000000000005,4.431879116259146e-05,0.8950000000000005,3.858544582888753e-05,0.8950000000000005,3.413934543942406e-05,0.8950000000000005,3.059569343210603e-05,0.8950000000000005,2.770805439744289e-05
0.8960000000000005,0.0001646128743362906,0.8960000000000005,0.0001055767565656985,0.8960000000000005,7.899962634369329e-05,0.8960000000000005,6.293967056132351e-05,0.8960000000000005,5.218965524913067e-05,0.8960000000000005,4.450269344329966e-05,0.8960000000000005,3.874557442166375e-05,0.8960000000000005,3.428086214211619e-05,0.8960000000000005,3.07222946208122e-05,0.8960000000000005,2.782246621066512e-05
0.8970000000000005,0.0001652262970186752,0.8970000000000005,0.0001059930430402954,0.8970000000000005,7.93189239363895e-05,0.8970000000000005,6.319777198903362e-05,0.8970000000000005,5.240512105926598e-05,0.8970000000000005,4.468687756149428e-05,0.8970000000000005,3.890595509530221e-05,0.8970000000000005,3.442260554765261e-05,0.8970000000000005,3.084910095558988e-05,0.8970000000000005,2.793706481823333e-05
0.8980000000000005,0.0001658401495887125,0.8980000000000005,0.0001064097527795534,0.8980000000000005,7.963860953004705e-05,0.8980000000000005,6.345622533375198e-05,0.8980000000000005,5.262090149399358e-05,0.8980000000000005,4.48713422850824e-05,0.8980000000000005,3.906658681907098e-05,0.8980000000000005,3.456457477961089e-05,0.8980000000000005,3.097611167971475e-05,0.8980000000000005,2.805184955768835e-05
0.8990000000000005,0.0001664544284983015,0.8990000000000005,0.0001068268830001952,0.8990000000000005,7.995868084944642e-05,0.8990000000000005,6.371502874824136e-05,0.8990000000000005,5.283699504822395e-05,0.8990000000000005,4.505608637333633e-05,0.8990000000000005,3.922746855435883e-05,0.8990000000000005,3.470676895454178e-05,0.8990000000000005,3.110332603024266e-05,0.8990000000000005,2.816681976106526e-05
0.9000000000000005,0.0001670691302163364,0.9000000000000005,0.0001072444309224844,0.9000000000000005,8.027913561500213e-05,0.9000000000000005,6.397418037717561e-05,0.9000000000000005,5.305340020779986e-05,0.9000000000000005,4.524110857675593e-05,0.9000000000000005,3.938859925454414e-05,0.9000000000000005,3.484918718184995e-05,0.9000000000000005,3.123074323790163e-05,0.9000000000000005,2.828197475479616e-05
0.9010000000000005,0.000167684251228609,0.9010000000000005,0.0001076623937701725,0.9010000000000005,8.059997154268009e-05,0.9010000000000005,6.423367835701739e-05,0.9010000000000005,5.327011544935601e-05,0.9010000000000005,4.542640763692656e-05,0.9010000000000005,3.954997786486294e-05,0.9010000000000005,3.49918285636728e-05,0.9010000000000005,3.135836252698256e-05,0.9010000000000005,2.839731385961245e-05
0.9020000000000005,0.0001682997880377161,0.9020000000000005,0.0001080807687704477,0.9020000000000005,8.092118634391231e-05,0.9020000000000005,6.449352081589614e-05,0.9020000000000005,5.348713924017847e-05,0.9020000000000005,4.56119822863792e-05,0.9020000000000005,3.971160332227488e-05,0.9020000000000005,3.513469219475727e-05,0.9020000000000005,3.148618311522858e-05,0.9020000000000005,2.851283639044541e-05
0.9030000000000005,0.000168915737162956,0.9030000000000005,0.0001084995531538833,0.9030000000000005,8.124277772551384e-05,0.9030000000000005,6.475370587348403e-05,0.9030000000000005,5.370447003806405e-05,0.9030000000000005,4.579783124844593e-05,0.9030000000000005,3.987347455532739e-05,0.9030000000000005,3.527777716233739e-05,0.9030000000000005,3.161420421372333e-05,0.9030000000000005,2.862854165632558e-05
0.9040000000000005,0.0001695320951402356,0.9040000000000005,0.0001089187441543851,0.9040000000000005,8.156474338959627e-05,0.9040000000000005,6.501423164087166e-05,0.9040000000000005,5.392210629117563e-05,0.9040000000000005,4.59839532371166e-05,0.9040000000000005,4.003559048401968e-05,0.9040000000000005,3.542108254600622e-05,0.9040000000000005,3.174242502677721e-05,0.9040000000000005,2.874442896028066e-05
0.9050000000000005,0.0001701488585219744,0.9050000000000005,0.0001093383390091378,0.9050000000000005,8.188708103348397e-05,0.9050000000000005,6.527509622044334e-05,0.9050000000000005,5.414004643789913e-05,0.9050000000000005,4.617034695689172e-05,0.9050000000000005,4.019795001966373e-05,0.9050000000000005,3.556460741759187e-05,0.9050000000000005,3.187084475181205e-05,0.9050000000000005,2.886049759923191e-05
0.9060000000000005,0.0001707660238770022,0.9060000000000005,0.0001097583349585535,0.9060000000000005,8.220978834962564e-05,0.9060000000000005,6.553629770575068e-05,0.9060000000000005,5.435828890669749e-05,0.9060000000000005,4.635701110263608e-05,0.9060000000000005,4.036055206474486e-05,0.9060000000000005,3.57083508410262e-05,0.9060000000000005,3.199946257924599e-05,0.9060000000000005,2.897674686388972e-05
0.9070000000000005,0.0001713835877904679,0.9070000000000005,0.0001101787292462175,0.9070000000000005,8.25328630255115e-05,0.9070000000000005,6.579783418138574e-05,0.9070000000000005,5.457683211596464e-05,0.9070000000000005,4.654394435943036e-05,0.9070000000000005,4.052339551278076e-05,0.9070000000000005,3.585231187221679e-05,0.9070000000000005,3.212827769237428e-05,0.9070000000000005,2.909317603864789e-05
0.9080000000000005,0.00017200154686374,0.9080000000000005,0.0001105995191188355,0.9080000000000005,8.2856302743583e-05,0.9080000000000005,6.605970372285387e-05,0.9080000000000005,5.479567447387803e-05,0.9080000000000005,4.673114540242061e-05,0.9080000000000005,4.068647924817828e-05,0.9080000000000005,3.59964895589156e-05,0.9080000000000005,3.225728926725142e-05,0.9080000000000005,2.920978440147539e-05
0.9090000000000005,0.0001726198977143088,0.9090000000000005,0.0001110207018261797,0.9090000000000005,8.31801051811476e-05,0.9090000000000005,6.632190439644542e-05,0.9090000000000005,5.501481437825073e-05,0.9090000000000005,4.691861289666814e-05,0.9090000000000005,4.084980214609087e-05,0.9090000000000005,3.614088294058555e-05,0.9090000000000005,3.23864964725708e-05,0.9090000000000005,2.932657122380881e-05
0.9100000000000005,0.0001732386369756928,0.9100000000000005,0.0001114422746210358,0.9100000000000005,8.350426801029228e-05,0.9100000000000005,6.658443425910712e-05,0.9100000000000005,5.523425021638054e-05,0.9100000000000005,4.710634549699709e-05,0.9100000000000005,4.101336307227255e-05,0.9100000000000005,3.628549104826728e-05,0.9100000000000005,3.251589846954224e-05,0.9100000000000005,2.944353577044208e-05
0.9110000000000005,0.0001738577612973388,0.9110000000000005,0.0001118642347591472,0.9110000000000005,8.382878889779405e-05,0.9110000000000005,6.684729135831235e-05,0.9110000000000005,5.545398036490254e-05,0.9110000000000005,4.729434184784117e-05,0.9110000000000005,4.117716088293209e-05,0.9110000000000005,3.643031290444388e-05,0.9110000000000005,3.264549441177001e-05,0.9110000000000005,2.956067729941548e-05
0.9120000000000005,0.0001744772673445297,0.9120000000000005,0.0001122865794991634,0.9120000000000005,8.415366550503299e-05,0.9120000000000005,6.711047373193274e-05,0.9120000000000005,5.567400318963564e-05,0.9120000000000005,4.748260058309015e-05,0.9120000000000005,4.134119442458584e-05,0.9120000000000005,3.657534752290501e-05,0.9120000000000005,3.277528344512802e-05,0.9120000000000005,2.967799506190348e-05
0.9130000000000005,0.0001750971517982822,0.9130000000000005,0.000112709306102583,0.9130000000000005,8.447889548790413e-05,0.9130000000000005,6.737397940810618e-05,0.9130000000000005,5.589431704543304e-05,0.9130000000000005,4.767112032593418e-05,0.9130000000000005,4.150546253390871e-05,0.9130000000000005,3.672059390860876e-05,0.9130000000000005,3.290526470763552e-05,0.9130000000000005,2.979548830210144e-05
0.9140000000000005,0.0001757174113552573,0.9140000000000005,0.000113132411833702,0.9140000000000005,8.480447649672951e-05,0.9140000000000005,6.76378064051077e-05,0.9140000000000005,5.611492027602852e-05,0.9140000000000005,4.785989968870833e-05,0.9140000000000005,4.166996403758521e-05,0.9140000000000005,3.686605105754325e-05,0.9140000000000005,3.30354373293295e-05,0.9140000000000005,2.991315625711072e-05
0.9150000000000005,0.0001763380427276592,0.9150000000000005,0.0001135558939595567,0.9150000000000005,8.513040617616836e-05,0.9150000000000005,6.790195273121811e-05,0.9150000000000005,5.633581121388454e-05,0.9150000000000005,4.804893727273605e-05,0.9150000000000005,4.183469775215872e-05,0.9150000000000005,3.701171795658733e-05,0.9150000000000005,3.316580043213789e-05,0.9150000000000005,3.003099815682384e-05
