M0:gm (L=1.00e-07) X,M0:gm (L=1.00e-07) Y,M0:gm (L=2.00e-07) X,M0:gm (L=2.00e-07) Y,M0:gm (L=3.00e-07) X,M0:gm (L=3.00e-07) Y,M0:gm (L=4.00e-07) X,M0:gm (L=4.00e-07) Y,M0:gm (L=5.00e-07) X,M0:gm (L=5.00e-07) Y,M0:gm (L=6.00e-07) X,M0:gm (L=6.00e-07) Y,M0:gm (L=7.00e-07) X,M0:gm (L=7.00e-07) Y,M0:gm (L=8.00e-07) X,M0:gm (L=8.00e-07) Y,M0:gm (L=9.00e-07) X,M0:gm (L=9.00e-07) Y,M0:gm (L=1.00e-06) X,M0:gm (L=1.00e-06) Y
0.4680000000000001,2.718323551335043e-05,0.4680000000000001,2.314584144094537e-05,0.4680000000000001,1.878698582840154e-05,0.4680000000000001,1.521623343501837e-05,0.4680000000000001,1.272642295403905e-05,0.4680000000000001,1.090866211674265e-05,0.4680000000000001,9.531005895061975e-06,0.4680000000000001,8.454416373224337e-06,0.4680000000000001,7.591668243780621e-06,0.4680000000000001,6.885738496680248e-06
0.4690000000000001,2.766086765984102e-05,0.4690000000000001,2.350129602407599e-05,0.4690000000000001,1.905370337800193e-05,0.4690000000000001,1.542350584867037e-05,0.4690000000000001,1.289475305433748e-05,0.4690000000000001,1.104984620459425e-05,0.4690000000000001,9.652320977450189e-06,0.4690000000000001,8.560620047178063e-06,0.4690000000000001,7.686022336852551e-06,0.4690000000000001,6.970568008721367e-06
0.4700000000000001,2.814421246789096e-05,0.4700000000000001,2.385961206776229e-05,0.4700000000000001,1.932209478932363e-05,0.4700000000000001,1.563188799506592e-05,0.4700000000000001,1.306388356775756e-05,0.4700000000000001,1.119164267123467e-05,0.4700000000000001,9.77412495537225e-06,0.4700000000000001,8.667226662199072e-06,0.4700000000000001,7.780716786490724e-06,0.4700000000000001,7.055690656183129e-06
0.4710000000000001,2.863326705759709e-05,0.4710000000000001,2.422076240219446e-05,0.4710000000000001,1.959213590812229e-05,0.4710000000000001,1.584135987331323e-05,0.4710000000000001,1.323379796675975e-05,0.4710000000000001,1.133403761954211e-05,0.4710000000000001,9.896405921038893e-06,0.4710000000000001,8.774225842841242e-06,0.4710000000000001,7.875742423210034e-06,0.4710000000000001,7.141098238181484e-06
0.4720000000000001,2.912802683881969e-05,0.4720000000000001,2.458471931663879e-05,0.4720000000000001,1.986380245447065e-05,0.4720000000000001,1.605190149336216e-05,0.4720000000000001,1.340447979013347e-05,0.4720000000000001,1.147701724092685e-05,0.4720000000000001,1.001915206297738e-05,0.4720000000000001,8.881607311204439e-06,0.4720000000000001,7.971090173256818e-06,0.4720000000000001,7.226782646368353e-06
0.4730000000000001,2.962848551302552e-05,0.4730000000000001,2.495145458504987e-05,0.4730000000000001,2.013707004106365e-05,0.4730000000000001,1.626349288962456e-05,0.4730000000000001,1.357591265325528e-05,0.4730000000000001,1.162056782329911e-05,0.4730000000000001,1.014235167240895e-05,0.4730000000000001,8.989360892171187e-06,0.4730000000000001,8.066751063003725e-06,0.4730000000000001,7.312735868685096e-06
0.4740000000000001,3.013463507699389e-05,0.4740000000000001,2.532093949167512e-05,0.4740000000000001,2.041191419110595e-05,0.4740000000000001,1.647611413414692e-05,0.4740000000000001,1.374808025793168e-05,0.4740000000000001,1.176467575866393e-05,0.4740000000000001,1.026599314929209e-05,0.4740000000000001,9.097476518344746e-06,0.4740000000000001,8.162716223073607e-06,0.4740000000000001,7.39894999287149e-06
0.4750000000000001,3.064646582835472e-05,0.4750000000000001,2.569314485659634e-05,0.4750000000000001,2.068831035576631e-05,0.4750000000000001,1.66897453493277e-05,0.4750000000000001,1.392096640182205e-05,0.4750000000000001,1.190932755034e-05,0.4750000000000001,1.039006500803162e-05,0.4750000000000001,9.205944234687429e-06,0.4750000000000001,8.258976892194297e-06,0.4750000000000001,7.485417209730054e-06
0.4760000000000001,3.116396637295757e-05,0.4760000000000001,2.606804106116844e-05,0.4760000000000001,2.096623393117795e-05,0.4760000000000001,1.690436672017331e-05,0.4760000000000001,1.409455498744039e-05,0.4760000000000001,1.205450981980554e-05,0.4760000000000001,1.051455588285623e-05,0.4760000000000001,9.314754202863903e-06,0.4760000000000001,8.35552442078866e-06,0.4760000000000001,7.572129816150629e-06
0.4770000000000001,3.168712363403926e-05,0.4770000000000001,2.644559807331043e-05,0.4770000000000001,2.124566027497044e-05,0.4770000000000001,1.711995850608406e-05,0.4770000000000001,1.426883003073277e-05,0.4770000000000001,1.22002093131672e-05,0.4770000000000001,1.063945453286517e-05,0.4770000000000001,9.423896705290458e-06,0.4770000000000001,8.452350274300988e-06,0.4770000000000001,7.659080217897573e-06
0.4780000000000001,3.22159228631678e-05,0.4780000000000001,2.682578547260354e-05,0.4780000000000001,2.152656472231791e-05,0.4780000000000001,1.733650105216553e-05,0.4780000000000001,1.444377566923042e-05,0.4780000000000001,1.234641290726001e-05,0.4780000000000001,1.076474984674802e-05,0.4780000000000001,9.533362148894977e-06,0.4780000000000001,8.549446036264707e-06,0.4780000000000001,7.746260932163155e-06
0.4790000000000001,3.275034765293579e-05,0.4790000000000001,2.720857247516108e-05,0.4790000000000001,2.180892260149224e-05,0.4790000000000001,1.755397480006147e-05,0.4790000000000001,1.461937616977945e-05,0.4790000000000001,1.249310761537523e-05,0.4790000000000001,1.089043084718062e-05,0.4790000000000001,9.643141068590661e-06,0.4790000000000001,8.646803411115511e-06,0.4790000000000001,7.833664589892244e-06
0.4800000000000001,3.329037995136529e-05,0.4800000000000001,2.759392795822545e-05,0.4800000000000001,2.209270924890799e-05,0.4800000000000001,1.777236029830523e-05,0.4800000000000001,1.47956159358478e-05,0.4800000000000001,1.264028059262209e-05,0.4800000000000001,1.101648669490182e-05,0.4800000000000001,9.753224130468501e-06,0.4800000000000001,8.74441422675355e-06,0.4800000000000001,7.921283937881773e-06
0.4810000000000001,3.38360000779908e-05,0.4810000000000001,2.798182048446145e-05,0.4810000000000001,2.237790002365343e-05,0.4810000000000001,1.799163821219158e-05,0.4810000000000001,1.497247951441314e-05,0.4810000000000001,1.278791914092808e-05,0.4810000000000001,1.114290669247417e-05,0.4810000000000001,9.863602134712886e-06,0.4810000000000001,8.842270436860778e-06,0.4810000000000001,8.009111840660254e-06
0.4820000000000001,3.438718674157517e-05,0.4820000000000001,2.837221832590701e-05,0.4820000000000001,2.266447032149717e-05,0.4820000000000001,1.821178933316256e-05,0.4820000000000001,1.514995160243237e-05,0.4820000000000001,1.293601071368109e-05,0.4820000000000001,1.126968028773652e-05,0.4820000000000001,9.974266018246952e-06,0.4820000000000001,8.940364122977971e-06,0.4820000000000001,8.097141282153041e-06
0.4830000000000001,3.494391705942404e-05,0.4830000000000001,2.876508948755058e-05,0.4830000000000001,2.295239558836633e-05,0.4830000000000001,1.84327945877175e-05,0.4830000000000001,1.532801705290187e-05,0.4830000000000001,1.308454292001857e-05,0.4830000000000001,1.139679707695179e-05,0.4830000000000001,1.008520685711159e-05,0.4830000000000001,9.038687496347653e-06,0.4830000000000001,8.185365367137704e-06
0.4840000000000001,3.550616657823783e-05,0.4840000000000001,2.916040173050463e-05,0.4840000000000001,2.324165133329055e-05,0.4840000000000001,1.865463504584014e-05,0.4840000000000001,1.550666088050725e-05,0.4840000000000001,1.323350352877187e-05,0.4840000000000001,1.15242468076575e-05,0.4840000000000001,1.01964158685866e-05,0.4840000000000001,9.137232899528286e-06,0.4840000000000001,8.273777322495981e-06
0.4850000000000001,3.607390929646432e-05,0.4850000000000001,2.955812259474773e-05,0.4850000000000001,2.353221314081068e-05,0.4850000000000001,1.887729192895363e-05,0.4850000000000001,1.5685868266874e-05,0.4850000000000001,1.338288047206939e-05,0.4850000000000001,1.165201938122547e-05,0.4850000000000001,1.030788441305802e-05,0.4850000000000001,9.23599280778619e-06,0.4850000000000001,8.362370498268022e-06
0.4860000000000001,3.664711768809184e-05,0.4860000000000001,2.995821942140535e-05,0.4860000000000001,2.382405668285051e-05,0.4860000000000001,1.910074661740455e-05,0.4860000000000001,1.58656245654222e-05,0.4860000000000001,1.353266184860851e-05,0.4860000000000001,1.178010485513739e-05,0.4860000000000001,1.041960399564072e-05,0.4860000000000001,9.334959830272456e-06,0.4860000000000001,8.451138368514897e-06
0.4870000000000001,3.722576272782643e-05,0.4870000000000001,3.036065937454958e-05,0.4870000000000001,2.411715773004884e-05,0.4870000000000001,1.93249806574794e-05,0.4870000000000001,1.604591530583303e-05,0.4870000000000001,1.368283592660171e-05,0.4870000000000001,1.190849344498436e-05,0.4870000000000001,1.053156626756114e-05,0.4870000000000001,9.434126710989484e-06,0.4870000000000001,8.540074531995673e-06
0.4880000000000001,3.780981391760431e-05,0.4880000000000001,3.076540946249515e-05,0.4880000000000001,2.441149216255835e-05,0.4880000000000001,1.954997576796578e-05,0.4880000000000001,1.622672619813616e-05,0.4880000000000001,1.383339114640544e-05,0.4880000000000001,1.203717552619736e-05,0.4880000000000001,1.06437630273098e-05,0.4880000000000001,9.533486329556536e-06,0.4880000000000001,8.629172712665662e-06
0.4890000000000001,3.83992393143631e-05,0.4890000000000001,3.117243655856718e-05,0.4890000000000001,2.470703598030825e-05,0.4890000000000001,1.977571384625792e-05,0.4890000000000001,1.64080431364241e-05,0.4890000000000001,1.398431612284053e-05,0.4890000000000001,1.216614163551708e-05,0.4890000000000001,1.075618622156898e-05,0.4890000000000001,9.633031701778929e-06,0.4890000000000001,8.71842676000201e-06
0.4900000000000001,3.899400555902761e-05,0.4900000000000001,3.158170742132795e-05,0.4900000000000001,2.500376531274022e-05,0.4900000000000001,2.000217697402091e-05,0.4900000000000001,1.658985220220431e-05,0.4900000000000001,1.413559964721294e-05,0.4900000000000001,1.229538247221136e-05,0.4900000000000001,1.086882794592438e-05,0.4900000000000001,9.732755980030066e-06,0.4900000000000001,8.80783064916327e-06
0.4910000000000001,3.959407790663642e-05,0.4910000000000001,3.199318871424673e-05,0.4910000000000001,2.530165642801698e-05,0.4910000000000001,2.022934742241652e-05,0.4910000000000001,1.677213966739698e-05,0.4910000000000001,1.4287230689042e-05,0.4910000000000001,1.242488889904839e-05,0.4910000000000001,1.09816804453683e-05,0.4910000000000001,9.832652453451913e-06,0.4910000000000001,8.897378480990146e-06
0.4920000000000001,4.01994202575402e-05,0.4920000000000001,3.240684702479403e-05,0.4920000000000001,2.560068574171361e-05,0.4920000000000001,2.045720765690502e-05,0.4920000000000001,1.695489199698936e-05,0.4920000000000001,1.443919839750865e-05,0.4920000000000001,1.255465194303398e-05,0.4920000000000001,1.109473611460232e-05,0.4920000000000001,9.932714547981628e-06,0.4920000000000001,8.987064481853437e-06
0.4930000000000001,4.080999518961622e-05,0.4930000000000001,3.282264888295385e-05,0.4930000000000001,2.590082982499814e-05,0.4930000000000001,2.068574034162827e-05,0.4930000000000001,1.713809585135455e-05,0.4930000000000001,1.459149210262953e-05,0.4930000000000001,1.2684662795923e-05,0.4930000000000001,1.120798749814707e-05,0.4930000000000001,1.003293582621243e-05,0.4930000000000001,9.07688300335589e-06
0.4940000000000001,4.142576399142059e-05,0.4940000000000001,3.32405607791414e-05,0.4940000000000001,2.620206541230623e-05,0.4940000000000001,2.091492834338667e-05,0.4940000000000001,1.732173808824724e-05,0.4940000000000001,1.474410131616904e-05,0.4940000000000001,1.281491281451146e-05,0.4940000000000001,1.132142729026792e-05,0.4940000000000001,1.013330998709517e-05,0.4940000000000001,9.166828521896001e-06
0.4950000000000001,4.204668669621673e-05,0.4950000000000001,3.366054918151972e-05,0.4950000000000001,2.650436940852283e-05,0.4950000000000001,2.114475473522088e-05,0.4950000000000001,1.750580576448587e-05,0.4950000000000001,1.489701573229827e-05,0.4950000000000001,1.294539352072074e-05,0.4950000000000001,1.143504833472379e-05,0.4950000000000001,1.023383086548797e-05,0.4950000000000001,9.256895638098297e-06
0.4960000000000001,4.267272211680198e-05,0.4960000000000001,3.408258055270526e-05,0.4960000000000001,2.680771889567651e-05,0.4960000000000001,2.137520279960819e-05,0.4960000000000001,1.769028613733182e-05,0.4960000000000001,1.5050225228011e-05,0.4960000000000001,1.307609660148098e-05,0.4960000000000001,1.154884362434783e-05,0.4960000000000001,1.033449243156212e-05,0.4960000000000001,9.347079076118638e-06
0.4970000000000001,4.330382788107485e-05,0.4970000000000001,3.450662136586468e-05,0.4970000000000001,2.711209113916242e-05,0.4970000000000001,2.160625603128601e-05,0.4970000000000001,1.787516666557722e-05,0.4970000000000001,1.520371986330517e-05,0.4970000000000001,1.320701390842279e-05,0.4970000000000001,1.166280630046694e-05,0.4970000000000001,1.043528879007044e-05,0.4970000000000001,9.43737368283095e-06
0.4980000000000001,4.393996046825866e-05,0.4980000000000001,3.493263812019458e-05,0.4980000000000001,2.741746359349549e-05,0.4980000000000001,2.183789813971311e-05,0.4980000000000001,1.806043501035201e-05,0.4980000000000001,1.535748988114287e-05,0.4980000000000001,1.333813745738807e-05,0.4980000000000001,1.177692965217073e-05,0.4980000000000001,1.053621417948634e-05,0.4980000000000001,9.527774426900505e-06
0.4990000000000001,4.458107524572086e-05,0.4990000000000001,3.536059735578491e-05,0.4990000000000001,2.77238139076169e-05,0.4990000000000001,2.20701130511833e-05,0.4990000000000001,1.824607903566066e-05,0.4990000000000001,1.55115257071956e-05,0.4990000000000001,1.346945942776568e-05,0.4990000000000001,1.189120711543429e-05,0.4990000000000001,1.063726297101976e-05,0.4990000000000001,9.618276397752161e-06
0.5000000000000001,4.522712650631386e-05,0.5000000000000001,3.579046566786705e-05,0.5000000000000001,2.803111992975523e-05,0.5000000000000001,2.230288491060042e-05,0.5000000000000001,1.843208680866238e-05,0.5000000000000001,1.566581794938712e-05,0.5000000000000001,1.360097216166393e-05,0.5000000000000001,1.200563227210551e-05,0.5000000000000001,1.073842966751811e-05,0.5000000000000001,9.708874804438979e-06
0.5010000000000001,4.587806750616955e-05,0.5010000000000001,3.622220972045053e-05,0.5010000000000001,2.833935971186261e-05,0.5010000000000001,2.253619808292926e-05,0.5010000000000001,1.861844659970242e-05,0.5010000000000001,1.582035739724222e-05,0.5010000000000001,1.373266816292676e-05,0.5010000000000001,1.212019884876363e-05,0.5010000000000001,1.083970890225834e-05,0.5010000000000001,9.79956497441739e-06
0.5020000000000001,4.653385050287206e-05,0.5020000000000001,3.665579625934421e-05,0.5020000000000001,2.864851151363407e-05,0.5020000000000001,2.277003715433538e-05,0.5020000000000001,1.880514688210908e-05,0.5020000000000001,1.597513502105232e-05,0.5020000000000001,1.386454009600268e-05,0.5020000000000001,1.223490071545628e-05,0.5020000000000001,1.094109543763754e-05,0.5020000000000001,9.890342352235785e-06
0.5030000000000001,4.719442679395284e-05,0.5030000000000001,3.709119212457757e-05,0.5030000000000001,2.895855380612506e-05,0.5030000000000001,2.300438693302505e-05,0.5030000000000001,1.899217633176483e-05,0.5030000000000001,1.613014197086812e-05,0.5030000000000001,1.399658078467574e-05,0.5030000000000001,1.234973188432409e-05,0.5030000000000001,1.10425841637687e-05,0.5030000000000001,9.981202498141805e-06
0.5040000000000001,4.785974675562787e-05,0.5040000000000001,3.752836426222121e-05,0.5040000000000001,2.926946527498118e-05,0.5040000000000001,2.32392324497973e-05,0.5040000000000001,1.917952382646553e-05,0.5040000000000001,1.628536957532676e-05,0.5040000000000001,1.41287832106656e-05,0.5040000000000001,1.246468650811854e-05,0.5040000000000001,1.114417009698785e-05,0.5040000000000001,1.00721410866151e-05
0.5050000000000001,4.85297598817118e-05,0.5050000000000001,3.796727973561416e-05,0.5050000000000001,2.958122482329265e-05,0.5050000000000001,2.347455895832518e-05,0.5050000000000001,1.936717844507593e-05,0.5050000000000001,1.644080934032531e-05,0.5050000000000001,1.426114051210686e-05,0.5050000000000001,1.257975887862134e-05,0.5050000000000001,1.124584837827958e-05,0.5050000000000001,1.016315390483067e-05
0.5060000000000001,4.92044148226524e-05,0.5060000000000001,3.840790573600637e-05,0.5060000000000001,2.989381157408727e-05,0.5060000000000001,2.371035193517294e-05,0.5060000000000001,1.955512946649491e-05,0.5060000000000001,1.659645294754976e-05,0.5060000000000001,1.439364598191362e-05,0.5060000000000001,1.269494342497223e-05,0.5060000000000001,1.134761427162754e-05,0.5060000000000001,1.025423685105862e-05
0.5070000000000001,4.988365942461555e-05,0.5070000000000001,3.885020959263252e-05,0.5070000000000001,3.020720487247812e-05,0.5070000000000001,2.394659707956641e-05,0.5070000000000001,1.974336636843888e-05,0.5070000000000001,1.675229225286654e-05,0.5070000000000001,1.452629306603934e-05,0.5070000000000001,1.281023471191271e-05,0.5070000000000001,1.144946316229458e-05,0.5070000000000001,1.034538593300626e-05
0.5080000000000001,5.056744076855127e-05,0.5080000000000001,3.929415878221489e-05,0.5080000000000001,3.052138428747746e-05,0.5080000000000001,2.418328031292673e-05,0.5080000000000001,1.993187882605652e-05,0.5080000000000001,1.69083192845891e-05,0.5080000000000001,1.465907536163803e-05,0.5080000000000001,1.292562743795068e-05,0.5080000000000001,1.155139055504019e-05,0.5080000000000001,1.043659726610717e-05
0.5090000000000001,5.12557052092e-05,0.5090000000000001,3.973972093791826e-05,0.5090000000000001,3.083632961349153e-05,0.5090000000000001,2.442038777818022e-05,0.5090000000000001,2.012065671038297e-05,0.5090000000000001,1.706452624162427e-05,0.5090000000000001,1.479198661513566e-05,0.5090000000000001,1.304111643345517e-05,0.5090000000000001,1.165339207228036e-05,0.5090000000000001,1.052786707176278e-05
0.5100000000000001,5.194839841395293e-05,0.5100000000000001,4.018686385776235e-05,0.5100000000000001,3.115202087151256e-05,0.5100000000000001,2.465790583885792e-05,0.5100000000000001,2.030969008664584e-05,0.5100000000000001,1.722090549151229e-05,0.5100000000000001,1.492502072021811e-05,0.5100000000000001,1.315669665868565e-05,0.5100000000000001,1.175546345219495e-05,0.5100000000000001,1.061919167554187e-05
0.5110000000000001,5.264546540153444e-05,0.5110000000000001,4.063555551250557e-05,0.5110000000000001,3.146843831001884e-05,0.5110000000000001,2.489582107799435e-05,0.5110000000000001,2.049896921243067e-05,0.5110000000000001,1.737744956836257e-05,0.5110000000000001,1.505817171574373e-05,0.5110000000000001,1.327236320176229e-05,0.5110000000000001,1.185760054678903e-05,0.5110000000000001,1.07105675053413e-05
0.5120000000000001,5.334685058043518e-05,0.5120000000000001,4.10857640530153e-05,0.5120000000000001,3.178556240559931e-05,0.5120000000000001,2.513412029684013e-05,0.5120000000000001,2.0688484535718e-05,0.5120000000000001,1.753415117069917e-05,0.5120000000000001,1.51914337835865e-05,0.5120000000000001,1.338811127658428e-05,0.5120000000000001,1.195979931991271e-05,0.5120000000000001,1.080199108951515e-05
0.5130000000000001,5.405249778705207e-05,0.5130000000000001,4.153745781713688e-05,0.5130000000000001,3.210337386331436e-05,0.5130000000000001,2.537279051339805e-05,0.5130000000000001,2.087822669280033e-05,0.5130000000000001,1.769100315922071e-05,0.5130000000000001,1.532480124641804e-05,0.5130000000000001,1.35039362207006e-05,0.5130000000000001,1.206205584524488e-05,0.5130000000000001,1.089345905497414e-05
0.5140000000000001,5.476235032347832e-05,0.5140000000000001,4.199060533607504e-05,0.5140000000000001,3.242185361681044e-05,0.5140000000000001,2.561181896079425e-05,0.5140000000000001,2.106818650608845e-05,0.5140000000000001,1.784799855448217e-05,0.5140000000000001,1.545826856543278e-05,0.5140000000000001,1.36198334931401e-05,0.5140000000000001,1.216436630424506e-05,0.5140000000000001,1.0984968125261e-05
0.5150000000000001,5.54763509948964e-05,0.5150000000000001,4.244517534030572e-05,0.5150000000000001,3.274098282819546e-05,0.5150000000000001,2.58511930854984e-05,0.5150000000000001,2.125835498181673e-05,0.5150000000000001,1.800513053450943e-05,0.5150000000000001,1.559183033802463e-05,0.5150000000000001,1.373579867220527e-05,0.5150000000000001,1.226672698407928e-05,0.5150000000000001,1.107651511860617e-05
0.5160000000000001,5.619444214653446e-05,0.5160000000000001,4.290113676502936e-05,0.5160000000000001,3.306074288769533e-05,0.5160000000000001,2.609090054539769e-05,0.5160000000000001,2.144872330765467e-05,0.5160000000000001,1.816239243234854e-05,0.5160000000000001,1.572548129541985e-05,0.5160000000000001,1.385182745323513e-05,0.5160000000000001,1.236913427552301e-05,0.5160000000000001,1.116809694596636e-05
0.5170000000000001,5.691656570012883e-05,0.5170000000000001,4.33584587551849e-05,0.5170000000000001,3.338111541309967e-05,0.5170000000000001,2.633092920774291e-05,0.5170000000000001,2.163928285023535e-05,0.5170000000000001,1.83197777335622e-05,0.5170000000000001,1.585921630027309e-05,0.5170000000000001,1.396791564634252e-05,0.5170000000000001,1.247158467084679e-05,0.5170000000000001,1.125971060905185e-05
0.5180000000000001,5.764266318986555e-05,0.5180000000000001,4.38171106700362e-05,0.5180000000000001,3.370208224901358e-05,0.5180000000000001,2.657126714696968e-05,0.5180000000000001,2.183002515260724e-05,0.5180000000000001,1.847728007367492e-05,0.5180000000000001,1.599303034423023e-05,0.5180000000000001,1.408405917413044e-05,0.5180000000000001,1.257407476168762e-05,0.5180000000000001,1.135135319834339e-05
0.5190000000000001,5.837267579775169e-05,0.5190000000000001,4.427706208735178e-05,0.5190000000000001,3.402362546592161e-05,0.5190000000000001,2.681190264241053e-05,0.5190000000000001,2.202094193161836e-05,0.5190000000000001,1.863489323557839e-05,0.5190000000000001,1.612691854546587e-05,0.5190000000000001,1.420025406939087e-05,0.5190000000000001,1.26766012369098e-05,0.5190000000000001,1.144302189110517e-05
