M1:gm (L=1.00e-07) X,M1:gm (L=1.00e-07) Y,M1:gm (L=2.00e-07) X,M1:gm (L=2.00e-07) Y,M1:gm (L=3.00e-07) X,M1:gm (L=3.00e-07) Y,M1:gm (L=4.00e-07) X,M1:gm (L=4.00e-07) Y,M1:gm (L=5.00e-07) X,M1:gm (L=5.00e-07) Y,M1:gm (L=6.00e-07) X,M1:gm (L=6.00e-07) Y,M1:gm (L=7.00e-07) X,M1:gm (L=7.00e-07) Y,M1:gm (L=8.00e-07) X,M1:gm (L=8.00e-07) Y,M1:gm (L=9.00e-07) X,M1:gm (L=9.00e-07) Y,M1:gm (L=1.00e-06) X,M1:gm (L=1.00e-06) Y
0.6010000000000002,0.0002684812119200139,0.6010000000000002,0.0001620539763502476,0.6010000000000002,0.0001189701075822003,0.6010000000000002,9.396627248498729e-05,0.6010000000000002,7.770835377014134e-05,0.6010000000000002,6.628344988017755e-05,0.6010000000000002,5.780902159642233e-05,0.6010000000000002,5.126884288345595e-05,0.6010000000000002,4.606612192511144e-05,0.6010000000000002,4.182719581385676e-05
0.6020000000000002,0.0002704184832776493,0.6020000000000002,0.0001632528770080856,0.6020000000000002,0.0001198338860743297,0.6020000000000002,9.463417459465628e-05,0.6020000000000002,7.825005662989755e-05,0.6020000000000002,6.673755526419364e-05,0.6020000000000002,5.819903625045391e-05,0.6020000000000002,5.161008056356073e-05,0.6020000000000002,4.636908096542222e-05,0.6020000000000002,4.209936766424926e-05
0.6030000000000002,0.0002723572942320633,0.6030000000000002,0.0001644534011339257,0.6030000000000002,0.0001206988971476714,0.6030000000000002,9.53030349031726e-05,0.6030000000000002,7.879251907318741e-05,0.6030000000000002,6.719227484209945e-05,0.6030000000000002,5.858955694663852e-05,0.6030000000000002,5.195174228851649e-05,0.6030000000000002,4.667240067785505e-05,0.6030000000000002,4.237185031538849e-05
0.6040000000000002,0.0002742975258372342,0.6040000000000002,0.0001656554818979516,0.6040000000000002,0.0001215650989792601,0.6040000000000002,9.597282472374799e-05,0.6040000000000002,7.933571976512593e-05,0.6040000000000002,6.764759185008227e-05,0.6040000000000002,5.898056998932541e-05,0.6040000000000002,5.22938165429283e-05,0.6040000000000002,4.697607116542303e-05,0.6040000000000002,4.264463511345719e-05
0.6050000000000002,0.0002762390592773084,0.6050000000000002,0.0001668590525890504,0.6050000000000002,0.0001224324498686138,0.6050000000000002,9.664351547879511e-05,0.6050000000000002,7.987963746769281e-05,0.6050000000000002,6.810348961065635e-05,0.6050000000000002,5.937206176032259e-05,0.6050000000000002,5.263629188140374e-05,0.6050000000000002,4.728008259483307e-05,0.6050000000000002,4.291771346296372e-05
0.6060000000000002,0.0002781817758983789,0.6060000000000002,0.0001680640466312493,0.6060000000000002,0.0001233009082464715,0.6060000000000002,9.731507870508849e-05,0.6060000000000002,8.042425104311407e-05,0.6060000000000002,6.855995153503077e-05,0.6060000000000002,5.976401872064102e-05,0.6060000000000002,5.297915692988195e-05,0.6060000000000002,4.758442519753497e-05,0.6060000000000002,4.319107682758262e-05
0.6070000000000002,0.0002801255572400151,0.6070000000000002,0.0001692703975999021,0.6070000000000002,0.0001241704326833445,0.6070000000000002,9.798748605880971e-05,0.6070000000000002,8.096953945714435e-05,0.6070000000000002,6.901696112540159e-05,0.6070000000000002,6.015642741217525e-05,0.6070000000000002,5.332240038691293e-05,0.6070000000000002,4.78890892707194e-05,0.6070000000000002,4.346471673095568e-05
0.6080000000000002,0.0002820702850664946,0.6080000000000002,0.0001704780392376151,0.6080000000000002,0.0001250409818978937,0.6080000000000002,9.866070932045457e-05,0.6080000000000002,8.151548178225757e-05,0.6080000000000002,6.947450197716983e-05,0.6080000000000002,6.054927445932294e-05,0.6080000000000002,5.366601102488626e-05,0.6080000000000002,4.819406517827893e-05,0.6080000000000002,4.373862475745991e-05
0.6090000000000002,0.0002840158413977321,0.6090000000000002,0.0001716869054699147,0.6090000000000002,0.0001259125147651227,0.6090000000000002,9.93347203996239e-05,0.6090000000000002,8.206205720073943e-05,0.6090000000000002,6.993255778108516e-05,0.6090000000000002,6.094254657054717e-05,0.6090000000000002,5.40099776912099e-05,0.6090000000000002,4.849934335172459e-05,0.6090000000000002,4.401279255293491e-05
0.6100000000000002,0.0002859621085398866,0.6100000000000002,0.0001728969304206474,0.6100000000000002,0.0001267849903243934,0.6100000000000002,0.0001000094913396788,0.6100000000000002,8.260924500768879e-05,0.6100000000000002,7.039111232531669e-05,0.6100000000000002,6.133623053987682e-05,0.6100000000000002,5.435428930944182e-05,0.6100000000000002,4.88049142910596e-05,0.6100000000000002,4.428721182537747e-05
0.6110000000000002,0.0002879089691156109,0.6110000000000002,0.0001741080484271001,0.6110000000000002,0.0001276583677872518,0.6110000000000002,0.0001006849943222722,0.6110000000000002,8.315702461392241e-05,0.6110000000000002,7.08501494974489e-05,0.6110000000000002,6.173031324834846e-05,0.6110000000000002,5.469893488036792e-05,0.6110000000000002,4.911076856561516e-05,0.6110000000000002,4.456187434559858e-05
0.6120000000000002,0.0002898563060939733,0.6120000000000002,0.0001753201940548449,0.6120000000000002,0.0001285326065450681,0.6120000000000002,0.0001013612016717543,0.6120000000000002,8.370537554878508e-05,0.6120000000000002,7.130965328640517e-05,0.6120000000000002,6.212478166539e-05,0.6120000000000002,5.504390348303759e-05,0.6120000000000002,4.94168968148414e-05,0.6120000000000002,4.483677194784681e-05
0.6130000000000002,0.0002918040028199734,0.6130000000000002,0.0001765333021123048,0.6130000000000002,0.0001294076661764944,0.6130000000000002,0.0001020380858594448,0.6130000000000002,8.425427746286706e-05,0.6130000000000002,7.176960778429981e-05,0.6130000000000002,6.251962285014714e-05,0.6130000000000002,5.538918427574598e-05,0.6130000000000002,4.972328974906139e-05,0.6130000000000002,4.511189653039601e-05
0.6140000000000002,0.0002937519430436755,0.6140000000000002,0.0001777473076650257,0.6140000000000002,0.0001302835064547336,0.6140000000000002,0.0001027156195077844,0.6140000000000002,8.480371013063071e-05,0.6140000000000002,7.222999718821704e-05,0.6140000000000002,6.291482395274982e-05,0.6140000000000002,5.573476649697211e-05,0.6140000000000002,5.002993815018226e-05,0.6140000000000002,4.53872400560991e-05
0.6150000000000002,0.0002957000109489458,0.6150000000000002,0.0001789621460496544,0.6150000000000002,0.0001311600873546186,0.6150000000000002,0.000103393775394353,0.6150000000000002,8.535365345293742e-05,0.6150000000000002,7.269080580191898e-05,0.6150000000000002,6.331037221552349e-05,0.6150000000000002,5.60806394662706e-05,0.6150000000000002,5.033683287237052e-05,0.6150000000000002,4.566279455290976e-05
0.6160000000000002,0.0002976480911817575,0.6160000000000002,0.0001801777528876269,0.6160000000000002,0.0001320373690595011,0.6160000000000002,0.0001040725264557668,0.6160000000000002,8.590408745948838e-05,0.6160000000000002,7.315201803748402e-05,0.6160000000000002,6.37062549741448e-05,0.6160000000000002,5.642679258511497e-05,0.6160000000000002,5.064396484268555e-05,0.6160000000000002,4.593855211436751e-05
0.6170000000000002,0.0002995960688780608,0.6170000000000002,0.0001813940640985578,0.6170000000000002,0.0001329153119679572,0.6170000000000002,0.0001047518457914409,0.6170000000000002,8.64549923111734e-05,0.6170000000000002,7.36136184168714e-05,0.6170000000000002,6.410245965874022e-05,0.6170000000000002,5.677321533769551e-05,0.6170000000000002,5.09513250616757e-05,0.6170000000000002,4.621450490005505e-05
0.6180000000000002,0.0003015438296911992,0.6180000000000002,0.0001826110159133206,0.6180000000000002,0.0001337938767002971,0.6180000000000002,0.0001054317066672342,0.6180000000000002,8.700634830232493e-05,0.6180000000000002,7.407559157342291e-05,0.6180000000000002,6.449897379493044e-05,0.6180000000000002,5.711989729167509e-05,0.6180000000000002,5.125890460393867e-05,0.6180000000000002,4.649064513601853e-05
0.6190000000000002,0.0003034912598188879,0.6190000000000002,0.0001838285448868266,0.6190000000000002,0.0001346730241048862,0.6190000000000002,0.0001061120825189646,0.6190000000000002,8.755813586288445e-05,0.6190000000000002,7.453792225329112e-05,0.6190000000000002,6.48957850048186e-05,0.6190000000000002,5.746682809889865e-05,0.6190000000000002,5.156669461864196e-05,0.6190000000000002,4.676696511515998e-05
0.6200000000000002,0.0003054382460296827,0.6200000000000002,0.0001850465879104982,0.6200000000000002,0.0001355527152642808,0.6200000000000002,0.0001067929469557968,0.6200000000000002,8.811033556047971e-05,0.6200000000000002,7.500059531679816e-05,0.6200000000000002,6.529288100792843e-05,0.6200000000000002,5.781399749605696e-05,0.6200000000000002,5.1874686330009e-05,0.6200000000000002,4.704345719759673e-05
0.6210000000000002,0.0003073846756889898,0.6210000000000002,0.000186265082224432,0.6210000000000002,0.0001364329115011707,0.6210000000000002,0.0001074742737635112,0.6210000000000002,8.866292810241159e-05,0.6210000000000002,7.546359573973411e-05,0.6210000000000002,6.569024962208723e-05,0.6210000000000002,5.816139530531232e-05,0.6210000000000002,5.218287103776865e-05,0.6210000000000002,4.732011381099161e-05
0.6220000000000002,0.0003093304367845669,0.6220000000000002,0.0001874839654292439,0.6220000000000002,0.0001373135743841302,0.6220000000000002,0.0001081560369076437,0.6220000000000002,8.921589433755333e-05,0.6220000000000002,7.592690861458273e-05,0.6220000000000002,6.608787876425467e-05,0.6220000000000002,5.850901143487687e-05,0.6220000000000002,5.249124011756901e-05,0.6220000000000002,4.759692745085152e-05
0.6230000000000002,0.0003112754179515276,0.6230000000000002,0.0001887031754976103,0.6230000000000002,0.0001381946657331882,0.6230000000000002,0.0001088382105365085,0.6230000000000002,8.976921525816587e-05,0.6230000000000002,7.639051915168389e-05,0.6230000000000002,6.648575645130609e-05,0.6230000000000002,5.885683587955243e-05,0.6230000000000002,5.279978502135771e-05,0.6230000000000002,4.787389068079867e-05
0.6240000000000002,0.0003132195084968157,0.6240000000000002,0.0001899226507854868,0.6240000000000002,0.0001390761476251995,0.6240000000000002,0.0001095207689840943,0.6240000000000002,9.03228720016209e-05,0.6240000000000002,7.685441268033379e-05,0.6240000000000002,6.688387080075871e-05,0.6240000000000002,5.920485872122782e-05,0.6240000000000002,5.31084972777267e-05,0.6240000000000002,4.815099613281181e-05
0.6250000000000002,0.0003151625984231597,0.6250000000000002,0.0001911423300430133,0.6250000000000002,0.0001399579823990401,0.6250000000000002,0.0001102036867728422,0.6250000000000002,9.087684585204466e-05,0.6250000000000002,7.73185746498162e-05,0.6250000000000002,6.72822100314512e-05,0.6250000000000002,5.955307012933728e-05,0.6250000000000002,5.341736849222544e-05,0.6250000000000002,4.842823650743877e-05
0.6260000000000002,0.0003171045784524995,0.6260000000000002,0.0001923621524251095,0.6260000000000002,0.0001408401326606041,0.6260000000000002,0.0001108869386163033,0.6260000000000002,9.14311182418754e-05,0.6260000000000002,7.778299063037611e-05,0.6260000000000002,6.768076246417517e-05,0.6260000000000002,5.990146036127689e-05,0.6260000000000002,5.3726390347639e-05,0.6260000000000002,4.870560457398322e-05
0.6270000000000002,0.0003190453400488632,0.6270000000000002,0.0001935820575017334,0.6270000000000002,0.0001417225612876257,0.6270000000000002,0.0001115704994216774,0.6270000000000002,9.198567075333635e-05,0.6270000000000002,7.824764631412749e-05,0.6270000000000002,6.807951652225456e-05,0.6270000000000002,6.025001976278479e-05,0.6270000000000002,5.403555460423625e-05,0.6270000000000002,4.898309317066106e-05
0.6280000000000002,0.0003209847754406998,0.6280000000000002,0.0001948019852678521,0.6280000000000002,0.0001426052314343074,0.6280000000000002,0.0001122543442922337,0.6280000000000002,9.254048511982873e-05,0.6280000000000002,7.87125275159029e-05,0.6280000000000002,6.847846073208237e-05,0.6280000000000002,6.059873876828113e-05,0.6280000000000002,5.434485309998622e-05,0.6280000000000002,4.926069520473481e-05
0.6290000000000002,0.0003229227776426476,0.6290000000000002,0.0001960218761530672,0.6290000000000002,0.0001434881065357723,0.6290000000000002,0.0001129384485296189,0.6290000000000002,9.309554322724371e-05,0.6290000000000002,7.917762017404048e-05,0.6290000000000002,6.887758372360637e-05,0.6290000000000002,6.094760790117247e-05,0.6290000000000002,5.465427775074057e-05,0.6290000000000002,4.953840365261667e-05
0.6300000000000002,0.0003248592404767542,0.6300000000000002,0.000197241671030939,0.6300000000000002,0.000144371150312328,0.6300000000000002,0.0001136227876360432,0.6300000000000002,9.365082711519204e-05,0.6300000000000002,7.964291035111575e-05,0.6300000000000002,6.927687423077236e-05,0.6300000000000002,6.129661777411756e-05,0.6300000000000002,5.496382055039087e-05,0.6300000000000002,4.981621155995097e-05
0.6310000000000002,0.00032679405859312,0.6310000000000002,0.0001984613112279875,0.6310000000000002,0.0001452543267735535,0.6310000000000002,0.00011430733731636,0.6310000000000002,9.420631897815809e-05,0.6310000000000002,8.010838423460773e-05,0.6310000000000002,6.967632109191975e-05,0.6310000000000002,6.164575908925797e-05,0.6310000000000002,5.527347357099181e-05,0.6310000000000002,5.009411204166858e-05
0.6320000000000002,0.0003287271274899671,0.6320000000000002,0.0001996807385323824,0.6320000000000002,0.0001461376002222061,0.6320000000000002,0.0001149920734800286,0.6320000000000002,9.476200116657443e-05,0.6320000000000002,8.05740281375189e-05,0.6320000000000002,7.007591325013554e-05,0.6320000000000002,6.199502263841345e-05,0.6320000000000002,5.558322896285813e-05,0.6320000000000002,5.037209828201811e-05
0.6330000000000002,0.0003306583435331471,0.6330000000000002,0.0002008998952023091,0.6330000000000002,0.0001470209352579459,0.6330000000000002,0.0001156769722429685,0.6330000000000002,9.531785618782243e-05,0.6330000000000002,8.10398284989275e-05,0.6330000000000002,7.047563975356252e-05,0.6330000000000002,6.234439930324327e-05,0.6330000000000002,5.589307895463161e-05,0.6330000000000002,5.065016353457403e-05
0.6340000000000002,0.0003325876039750482,0.6340000000000002,0.000202118723974036,0.6340000000000002,0.0001479042967808944,0.6340000000000002,0.0001163620099293014,0.6340000000000002,9.587386670715202e-05,0.6340000000000002,8.150577188449417e-05,0.6340000000000002,7.087548975566746e-05,0.6340000000000002,6.269388005537347e-05,0.6340000000000002,5.620301585332208e-05,0.6340000000000002,5.092830112222074e-05
0.6350000000000002,0.0003345148069729334,0.6350000000000002,0.0002033371680696473,0.6350000000000002,0.0001487876499950079,0.6350000000000002,0.0001170471630729905,0.6350000000000002,9.643001554853445e-05,0.6350000000000002,8.197184498690708e-05,0.6350000000000002,7.127545251546561e-05,0.6350000000000002,6.304345595648881e-05,0.6350000000000002,5.651303204431928e-05,0.6350000000000002,5.120650443711337e-05
0.6360000000000002,0.0003364398516066904,0.6360000000000002,0.0002045551712044864,0.6360000000000002,0.0001496709604112812,0.6360000000000002,0.0001177324084193643,0.6360000000000002,9.698628569544104e-05,0.6360000000000002,8.243803462628025e-05,0.6360000000000002,7.167551739770661e-05,0.6360000000000002,6.339311815839715e-05,0.6360000000000002,5.682311999138084e-05,0.6360000000000002,5.148476694061924e-05
0.6370000000000002,0.000338362637895994,0.6370000000000002,0.000205772677594276,0.6370000000000002,0.0001505541938507898,0.6370000000000002,0.0001184177229265471,0.6370000000000002,9.754266029154314e-05,0.6370000000000002,8.290432775049527e-05,0.6370000000000002,7.207567387301849e-05,0.6370000000000002,6.374285790305736e-05,0.6370000000000002,5.713327223659116e-05,0.6370000000000002,5.1763082163234e-05
0.6380000000000002,0.0003402830668168689,0.6380000000000002,0.0002069896319619378,0.6380000000000002,0.0001514373164475469,0.6380000000000002,0.0001191030837667755,0.6380000000000002,9.80991226413525e-05,0.6380000000000002,8.337071143549349e-05,0.6380000000000002,7.247591151801348e-05,0.6380000000000002,6.409266652257992e-05,0.6380000000000002,5.744348140029963e-05,0.6380000000000002,5.204144370448073e-05
0.6390000000000002,0.0003422010403176868,0.6390000000000002,0.0002082059795441008,0.6390000000000002,0.0001523202946512097,0.6390000000000002,0.0001197884683276204,0.6390000000000002,9.865565621078642e-05,0.6390000000000002,8.383717288551864e-05,0.6390000000000002,7.287622001535749e-05,0.6390000000000002,6.444253543919514e-05,0.6390000000000002,5.775374018103001e-05,0.6390000000000002,5.231984523278583e-05
0.6400000000000002,0.0003441164613345342,0.6400000000000002,0.0002094216660973183,0.6400000000000002,0.0001532030952296086,0.6400000000000002,0.0001204738542131058,0.6400000000000002,9.921224462766543e-05,0.6400000000000002,8.430369943331107e-05,0.6400000000000002,7.327658915379948e-05,0.6400000000000002,6.479245616519261e-05,0.6400000000000002,5.806404135536787e-05,0.6400000000000002,5.259828048533576e-05
0.6410000000000002,0.0003460292338060398,0.6410000000000002,0.0002106366379039655,0.6410000000000002,0.0001540856852711239,0.6410000000000002,0.0001211592192447302,0.6410000000000002,9.976887168214962e-05,0.6410000000000002,8.477027854025167e-05,0.6410000000000002,7.367700882816551e-05,0.6410000000000002,6.514242030283421e-05,0.6410000000000002,5.837437777782626e-05,0.6410000000000002,5.287674326791665e-05
0.6420000000000002,0.0003479392626875578,0.6420000000000002,0.0002118508417778595,0.6420000000000002,0.0001549680321868963,0.6420000000000002,0.0001218445414623889,0.6420000000000002,0.0001003255213271017,0.6420000000000002,8.523689779646077e-05,0.6420000000000002,7.407746903931921e-05,0.6420000000000002,6.549241954423406e-05,0.6420000000000002,5.868474238068539e-05,0.6420000000000002,5.315522745473123e-05
